id,timestamp,klimaCirculatingSupply,sKlimaCirculatingSupply,totalSupply,totalKlimaUnstaked,klimaPrice,marketCap,klimaIndex,treasuryBalanceKLIMA,treasuryBalanceUSDC,treasuryCarbon,treasuryCarbonCustodied,treasuryMarketValue,treasuryUSDCInLP,totalValueLocked,totalKlimaInLP,runwayCurrent,datetime
1710460800,1710467296,8111466.078,5537843.391,8818285.887,-6.2191E+13,0.940435313,7628309.139,21.76830912,0,3364409.302,17857423.83,18038353.89,9858531.465,328523.4175,5207983.482,6.2191E+13,218522.5204,2024-03-15 01:48:16+00:00
1710547200,1710568189,8111492.514,5512864.899,8818312.328,-5.97621E+13,0.830526882,6736812.583,21.76841327,0,3364409.302,17851764.74,18038371.77,9144254.778,308964.1382,4578582.493,5.97621E+13,221462.4596,2024-03-16 05:49:49+00:00
1710633600,1710644373,8111515.845,5518116.672,8818336.597,-5.9736E+13,0.844821369,6852781.924,21.76851766,0,3364409.302,17851889.45,18038374.17,9233076.815,311589.366,4661822.883,5.9736E+13,217781.8413,2024-03-17 02:59:33+00:00
1710720000,1710723225,8111549.453,5516328.715,8818370.704,-6.06637E+13,0.863630502,7005381.529,21.76865662,0,3364409.302,17848365.43,18038398.53,9393900.11,315297.5611,4764069.739,6.06637E+13,213740.8882,2024-03-18 00:53:45+00:00
1710806400,1710830958,8111574.13,5512776.129,8818395.914,-6.07754E+13,0.860011973,6976050.87,21.76876102,0,3364409.302,17853134.16,18038414.18,9342162.384,313440.3871,4741053.474,6.07754E+13,224908.2772,2024-03-19 06:49:18+00:00
1710892800,1710909472,8111594.259,5520573.373,8818417.941,-6.25551E+13,0.932749185,7566082.932,21.76886536,0,3064409.302,17857177.49,18038426.52,9514359.756,326550.6929,5149310.314,6.25551E+13,230682,2024-03-20 04:37:52+00:00
1710979200,1710997130,8111619.842,5539508.018,8818443.786,-6.23064E+13,0.912342413,7400574.819,21.76896949,0,3064409.302,17848775.53,18038459.46,9438437.088,323319.6215,5053928.111,6.23064E+13,237572.8401,2024-03-21 04:58:50+00:00
1711065600,1711073130,8111643.14,5533378.912,8818468.031,-6.29755E+13,0.948861274,7696824.041,21.76907356,0,3064409.302,17848332.47,18038473.01,9686941.715,329898.9932,5250408.963,6.29755E+13,236785.3602,2024-03-22 02:05:30+00:00
1711152000,1711154875,8111665.185,5532249.397,8818491.399,-6.43767E+13,0.989607175,8027362.066,21.76917769,0,3064409.302,17852309.77,18038491.48,9950041.416,337024.8174,5474753.696,6.43767E+13,230910.6472,2024-03-23 00:47:55+00:00
1711238400,1711241080,8111697.313,5536476.966,8818524.471,-6.87842E+13,1.164989497,9450042.172,21.76931646,0,3064409.302,17860876.07,18038518.51,11104248.85,365925.9115,6449937.516,6.87842E+13,228001.0709,2024-03-24 00:44:40+00:00
1711324800,1711338785,8111513.494,5538131.261,8818403.735,-7.36579E+13,1.388737599,11264763.77,21.76942046,0,3064409.302,17873420.08,18038595.81,12531666.37,399973.9078,7691011.108,7.36579E+13,228705.2501,2024-03-25 03:53:05+00:00
1711411200,1711420040,8111534.093,5438535.292,8818426.09,-8.07364E+13,1.762017939,14292668.58,21.76952507,0,3064409.302,17885469.58,18038684.21,15037589.01,451073.9851,9582796.745,8.07364E+13,227870.6647,2024-03-26 02:27:20+00:00
1711497600,1711499964,8111669.516,5426136.151,8818561.768,-9.82525E+13,2.925478344,23730513.5,21.76966658,0,3064409.302,17877923.68,18039064.53,24060250.44,584028.958,15874043.81,9.82525E+13,226827.7964,2024-03-27 00:39:24+00:00
1711584000,1711603790,8110349.413,5416061.992,8817645.633,-1.194E+14,4.796522723,38901475.25,21.76977301,0,3064409.302,17955628.99,18039411.22,37550124.87,749789.6474,25978264.41,1.194E+14,225366.5062,2024-03-28 05:29:50+00:00
1711670400,1711683048,8110367.954,5385462.971,8817666.548,-1.03114E+14,3.448058297,27965021.51,21.76987968,0,2714409.302,17975282.51,18039574.84,25410175.09,636365.5863,18569390.28,1.03114E+14,224493.9786,2024-03-29 03:30:48+00:00
1711756800,1711763053,8110392.678,5397586.365,8817691.79,-1.07456E+14,3.882898978,31491835.44,21.76998652,0,2714409.302,17976192.98,18039673.36,28605447.92,676301.9495,20958282.58,1.07456E+14,226442.4943,2024-03-30 01:44:13+00:00
1711843200,1711844864,8110427.949,5330599.415,8817727.061,-9.69074E+13,2.987452545,24229518.62,21.77012972,0,2314409.302,17953769.94,18039825.12,21964811.74,595077.0794,15924912.79,9.69074E+13,231094.1389,2024-03-31 00:27:44+00:00
1711929600,1711955365,8110454.107,5289256.393,8817753.308,-9.36273E+13,2.751084698,22312546.19,21.77023832,0,2314409.302,17949206.76,18039998.58,20308262.93,571323.9826,14551192.32,9.36273E+13,234507.5812,2024-04-01 07:09:25+00:00
1712016000,1712035945,8110480.531,5296863.87,8817779.74,-9.8175E+13,3.01878463,24483793.97,21.77034709,0,2314409.302,17957716.2,18040075.57,22171653.6,598702.6725,15990091.24,9.8175E+13,233647.3654,2024-04-02 05:32:25+00:00
1712102400,1712116550,8110504.608,5306235.654,8817804.53,-1.08268E+14,3.856544625,31278522.95,21.77045575,0,2314409.302,17984778.21,18040195.77,27937460.19,678277.7194,20463734.59,1.08268E+14,229105.0256,2024-04-03 03:55:50+00:00
1712188800,1712195618,8110969.805,5303795.777,8817788.104,-1.08959E+14,3.885935096,31518702.23,21.77056428,0,2314409.302,17988427.83,18040230.43,28162899.47,681458.4714,20610206.15,1.08959E+14,228240.4948,2024-04-04 01:53:38+00:00
1712275200,1712276683,8109650.077,5303887.649,8816874.875,-1.06126E+14,3.653048771,29624947.25,21.77070905,0,2314409.302,17976501.62,18040027.13,26670699.91,661632.5054,19375360.26,1.06126E+14,227055.5638,2024-04-05 00:24:43+00:00
1712361600,1712382668,8109676.528,5293123.689,8816901.326,-1.0431E+14,3.489845272,28301516.29,21.77081777,0,2314409.302,17951927.66,18040080.54,26060389.89,647598.3263,18472182.68,1.0431E+14,227434.6263,2024-04-06 05:51:08+00:00
1712448000,1712458818,8109702.978,5289969.776,8816927.776,-1.01102E+14,3.229123973,26187236.3,21.77092661,0,2314409.302,17928957.35,18040124.3,24615034.68,623525.7678,17081968.22,1.01102E+14,222955.4429,2024-04-07 03:00:18+00:00
1712534400,1712537559,8109737.303,5277083.831,8816962.384,-9.74619E+13,3.012936601,24434124.35,21.77107197,0,2314409.302,17921891.57,18040162.63,23008833.25,602799.607,15899519.02,9.74619E+13,219022.182,2024-04-08 00:52:39+00:00
1712620800,1712638213,8109763.443,5271628.387,8816988.617,-9.44542E+13,2.787587086,22606671.84,21.77118117,0,2314409.302,17921646.09,18040199.26,21297165.73,580097.683,14695123.21,9.44542E+13,219229.5611,2024-04-09 04:50:13+00:00
1712707200,1712717875,8109789.887,5263974.158,8817015.063,-9.69341E+13,2.937427276,23821918.02,21.77129052,0,2314409.302,17930789.46,18040233.45,22266810.85,595722.0236,15462541.27,9.69341E+13,218629.4018,2024-04-10 02:57:55+00:00
1712793600,1712798080,8108223.168,5259960.932,8815928.94,-9.66116E+13,2.920634979,23681160.2,21.77143638,0,2314409.302,17933467.52,18040103.25,22067581.34,594418.6087,15362425.89,9.66117E+13,224109.352,2024-04-11 01:14:40+00:00
1712880000,1712911663,8108249.616,5268727.106,8815955.388,-9.44225E+13,2.56373102,20787371.06,21.7715458,0,2314409.302,17924611.34,18040257.83,19730520.7,557302.2503,13507599.12,9.44225E+13,230321.1167,2024-04-12 08:47:43+00:00
1712966400,1712986917,8108267.248,5268331.083,8815973.02,-8.90258E+13,2.504084773,20303788.55,21.77161866,0,2314409.302,17922821.92,18040269.91,19260227.63,550954.6546,13192347.64,8.90258E+13,229995.5677,2024-04-13 05:41:57+00:00
1713052800,1713055734,8108302.512,5282107.281,8816008.284,-9.31958E+13,2.767803678,22442189.52,21.77176421,0,2314409.302,17929170.46,18040309.67,21142210.2,579554.5406,14619835.96,9.31958E+13,229001.4874,2024-04-14 00:48:54+00:00
1713139200,1713145096,8108337.714,5283888.897,8816043.505,-9.34506E+13,2.67347814,21677463.63,21.7719095,0,2314409.302,17930894.51,18040319.04,20537363.5,569508.6602,14126361.46,9.34506E+13,222934.586,2024-04-15 01:38:16+00:00
1713225600,1713249278,8108364.162,5286702.965,8816069.953,-9.13017E+13,2.567671166,20819612.86,21.77201855,0,2314409.302,17929468.73,18040339.88,19695930.75,549066.9972,13574514.76,9.13017E+13,219215.5262,2024-04-16 06:34:38+00:00
1713312000,1713329659,8108390.611,5266803.814,8816096.401,-8.90677E+13,2.381848942,19312961.6,21.7721276,0,2314409.302,17932970.08,18040362.25,18256088.7,528673.241,12544731.09,8.90677E+13,218821.8063,2024-04-17 04:54:19+00:00
1713398400,1713406483,8108425.875,5259278.668,8816131.666,-8.86517E+13,2.289225013,18562011.33,21.7722735,0,2314409.302,17906056.63,18041761.85,18145718.92,519394.1563,12039672.28,8.86517E+13,218944.4867,2024-04-18 02:14:43+00:00
1713484800,1713506905,8108452.321,5256698.232,8816158.113,-8.90528E+13,2.336683721,18946888.54,21.77238301,0,1964409.302,17901649.37,18042046.21,18226375.38,524899.0051,12283241.19,8.90528E+13,220610.6329,2024-04-19 06:08:25+00:00
1713571200,1713581924,8108421.485,5256257.915,8816144.461,-8.86815E+13,2.233798424,18112579.13,21.77249256,0,1964409.302,17891428.31,18042638.19,17715493.07,513919.7941,11741420.65,8.86815E+13,212722.474,2024-04-20 02:58:44+00:00
1713657600,1713658302,8108456.306,5256729.605,8816179.416,-8.79091E+13,2.182958164,17700420.89,21.77263861,0,1964409.302,17880017.53,18043151.71,17533327.94,508415.9571,11475220.81,8.79091E+13,221130.4169,2024-04-21 00:11:42+00:00
1713744000,1713759024,8108483.755,5253300.842,8816205.864,-8.96507E+13,2.291582092,18581256.16,21.77274816,0,1964409.302,17882670.79,18043157.55,18328295.91,521104.0411,12038370.13,8.96507E+13,213516.3634,2024-04-22 04:10:24+00:00
1713830400,1713835020,8608518.019,5239168.676,8816241.129,-8.74662E+13,2.132681315,18359225.53,21.77289443,0,1964409.302,17871869.55,18043491.49,17290192.56,503429.5392,11173477.14,8.74662E+13,217968.1726,2024-04-23 01:17:00+00:00
1713916800,1713941005,8793513.061,5242336.14,8816267.578,-1.00079E+14,1.855944845,16320275.23,21.77300431,0,1214409.302,17229373.82,17290112.79,14132990.35,469756.1674,9729486.735,1.00079E+14,214833.9515,2024-04-24 06:43:25+00:00
1714003200,1714022740,8793539.51,5241090.208,8816294.027,-1.00154E+14,1.869828262,16442408.7,21.77311417,0,1214409.302,17246939.25,17290156,13685022.45,471159.7999,9799938.595,1.00154E+14,215769.1887,2024-04-25 05:25:40+00:00
1714089600,1714100282,8793391.367,5230938.421,8816198.261,-9.95023E+13,1.831677516,16106657.26,21.77322436,0,1214409.302,17244519.36,17290206.15,13441021.31,466522.9797,9581392.295,9.95023E+13,217848.2758,2024-04-26 02:58:02+00:00
1714176000,1714182128,8793417.815,5236624.437,8816224.709,-9.91687E+13,1.814876894,15958970.81,21.77333446,0,1214409.302,17244049.2,17290212.86,13330788.83,464661.4959,9503828.693,9.91687E+13,220244.5447,2024-04-27 01:42:08+00:00
1714262400,1714265962,8793453.08,5238820.252,8816259.974,-1.0345E+14,2.0568999,18087252.77,21.77348103,0,1214409.302,17242000.66,17290240.5,15265377.35,495119.5252,10775728.86,1.0345E+14,221295.2024,2024-04-28 00:59:22+00:00
1714348800,1714371130,8793479.529,5202075.201,8816286.423,-1.02649E+14,1.95627424,17202457.48,21.77359122,0,1214409.302,17236933.41,17290258.86,14705747.37,483398.9033,10176685.71,1.02649E+14,222425.6548,2024-04-29 06:12:10+00:00
1714435200,1714452046,8793503.813,5199338.669,8816311.356,-1.02065E+14,1.922817998,16908307.4,21.77370196,0,1214409.302,17235381.27,17290262.96,14487752.05,479434.7097,9997381.972,1.02065E+14,222991.5154,2024-04-30 04:40:46+00:00
1714521600,1714537749,8793525.836,5226437.669,8816334.707,-1.04379E+14,2.114667255,18595381.14,21.77381238,0,1214409.302,17250748.35,17290320.26,15437850.4,502559.7109,11052176.6,1.04379E+14,226497.4586,2024-05-01 04:29:09+00:00
1714608000,1714616663,8793527.94,5216562.286,8816344.115,-1.05104E+14,2.172462922,19103613.41,21.77392268,0,1214409.302,17255957.41,17290339.1,15725656.97,509649.9241,11332788.15,1.05104E+14,223087.5729,2024-05-02 02:24:23+00:00
1714694400,1714709544,8793552.669,5228335.803,8816369.36,-1.08594E+14,2.496229788,21950728.12,21.77403296,0,1114409.302,17281699.45,17290393.15,17163758.13,545977.7456,13051127.57,1.08594E+14,226298.1598,2024-05-03 04:12:24+00:00
1714780800,1714781070,8793587.935,5238496.805,8816404.625,-1.10818E+14,2.707922588,23812355.4,21.7741797,0,1114409.302,17300410.21,17290428.73,18091861.16,568381.5757,14185443.83,1.10818E+14,223745.2673,2024-05-04 00:04:30+00:00
1714867200,1714884679,8793599.611,5209602.864,8816420.734,-1.08132E+14,2.505275081,22030385.98,21.77428985,0,1114409.302,17297077.34,17290439.4,16726437.12,547161.2263,13051488.24,1.08132E+14,217673.7657,2024-05-05 04:51:19+00:00
1714953600,1714962355,8793626.06,5209001.369,8816447.183,-1.10554E+14,2.712107082,23849255.51,21.77440041,0,1114409.302,17300190.52,17290447.28,18102611.52,569517.2147,14127369.5,1.10554E+14,216362.2816,2024-05-06 02:25:55+00:00
1715040000,1715042057,8793661.326,5188274.781,8816482.449,-1.10647E+14,2.717021887,23892570.29,21.77454839,0,1114409.302,17302532.23,17290450.57,18086230.67,570137.0822,14096656.14,1.10647E+14,211687.94,2024-05-07 00:34:17+00:00
1715126400,1715142824,8793687.776,5119248.173,8816508.898,-1.02645E+14,2.268259345,19946364.47,21.77465992,0,1114409.302,17292221.06,17290488.01,15008245.52,521439.9703,11611782.51,1.02645E+14,209371.2533,2024-05-08 04:33:44+00:00
1715212800,1715216879,8793715.427,5105056.896,8816538.834,-1.00165E+14,2.112975862,18580908.43,21.77481003,0,1114409.302,17287700.18,17290519.66,14033462.45,503955.3119,10786862,1.00165E+14,206250.5681,2024-05-09 01:07:59+00:00
1715299200,1715330079,8793741.877,5095070.17,8816565.284,-1.00202E+14,2.130392197,18734119.08,21.77492292,0,1114409.302,17284213.57,17290526.89,14223371.18,506329.0685,10854497.73,1.00202E+14,206168.7859,2024-05-10 08:34:39+00:00
1715385600,1715392009,8793768.326,5094626.797,8816591.734,-1.00217E+14,2.155932284,18958769.04,21.77503597,0,1114409.302,17283821.28,17290527.72,14383775.66,509414.969,10983670.39,1.00217E+14,205330.569,2024-05-11 01:46:49+00:00
1715472000,1715472661,8793803.593,5095314.54,8816627,-9.97654E+13,2.104092122,18502972.86,21.77518668,0,1114409.302,17282627.19,17290536.83,14080026.87,503588.579,10721011.18,9.97654E+13,204977.4969,2024-05-12 00:11:01+00:00
1715558400,1715588466,8793828.911,5086569.675,8816652.658,-1.00352E+14,2.161362918,19006655.72,21.77529979,0,1114409.302,17283760.53,17290552.61,14427088.5,510685.8706,10993923.08,1.00352E+14,203348.7136,2024-05-13 08:21:06+00:00
1715644800,1715646382,8793862.235,5070983.046,8816686.565,-1.04966E+14,2.340466034,20581735.87,21.7754512,0,1114409.302,17952507.78,17950588.67,16029443.66,531754.3764,11868463.58,1.04966E+14,217370.2328,2024-05-14 00:26:22+00:00
1715731200,1715753907,8793885.724,5068165.023,8816710.942,-1.05904E+14,2.43329335,21398103.65,21.77556482,0,1114409.302,17955092.27,17950599.36,16596923.21,542411.0139,12332332.25,1.05904E+14,226330.5663,2024-05-15 06:18:27+00:00
1715817600,1715841134,8793912.167,5064437.333,8816737.387,-1.01993E+14,2.213449657,19464881.87,21.7756785,0,1114409.302,17952046.09,17950627.95,15028686.81,517534.5322,11209877.08,1.01993E+14,218928.1143,2024-05-16 06:32:14+00:00
1715904000,1715912167,8793937.142,5058950.531,8816762.805,-1.024E+14,2.273292539,19991191.7,21.77579227,0,1114409.302,17951705.96,17950638.08,15429430.62,524785.3646,11500474.5,1.024E+14,223677.9509,2024-05-17 02:16:07+00:00
1715990400,1716006934,8793963.592,5051760.227,8816789.255,-1.02388E+14,2.269176546,19955055.93,21.77590618,0,1114409.302,17951900.76,17950645.77,15406517.74,524619.3756,11463335.82,1.02388E+14,223290.0135,2024-05-18 04:35:34+00:00
1716076800,1716077057,8793998.86,5046835.111,8816824.522,-1.02012E+14,2.205939003,19399025.08,21.77605832,0,1114409.302,17951058.07,17950660.11,15020661.32,517777.1234,11133010.42,1.02012E+14,224047.9028,2024-05-19 00:04:17+00:00
1716163200,1716180082,8794024.009,5025103.529,8816850.062,-9.97232E+13,2.087368143,18356365.57,21.77617281,0,1114409.302,17948127.34,17950677.94,14217147,504104.1806,10489241.02,9.97232E+13,220601.0175,2024-05-20 04:41:22+00:00
1716249600,1716256082,8794058.999,4992579.072,8816885.135,-1.10007E+14,2.685969509,23620574.33,21.7763261,0,1114409.302,17964417.6,17950732.89,18276900.64,572708.1908,13409915.16,1.10007E+14,218479.8789,2024-05-21 01:48:02+00:00
1716336000,1716359665,8794199.13,4992732.69,8816911.586,-1.2004E+14,3.545915024,31183482.82,21.77644149,0,1114409.302,18021372.16,17951013.36,22111265.42,349805.7444,17703805.85,1.2004E+14,137840.3277,2024-05-22 06:34:25+00:00
1716422400,1716439028,8794230.581,4938323.907,8816938.036,-1.18068E+14,3.549879894,31218462.32,21.77657964,0,974409.3023,18040797.89,17951150.51,21040918.71,350583.7985,17530456.75,1.18068E+14,215324.8421,2024-05-23 04:37:08+00:00
1716508800,1716519398,8794257.032,4932570.551,8816964.487,-1.20032E+14,3.85363205,33889830.75,21.77669641,0,974409.3023,18063241.75,17951141.39,22263520.96,365171.3247,19008311.96,1.20032E+14,217964.6446,2024-05-24 02:56:38+00:00
1716595200,1716602530,8794291.825,4869888.547,8816999.423,-1.24361E+14,4.463719404,39255251.07,21.77685267,0,974409.3023,18092121.07,17951216,25328546.11,393137.8222,21737816.01,1.24361E+14,215341.0106,2024-05-25 02:02:10+00:00
1716681600,1716701226,8794318.276,4863770.41,8817025.874,-1.24288E+14,4.488976953,39477492.06,21.77697107,0,974409.3023,18096167.36,17951265.92,25309972.52,394876.9747,21833353.28,1.24288E+14,216600.9013,2024-05-26 05:27:06+00:00
1716768000,1716784273,8794344.728,4846413.545,8817052.325,-1.17877E+14,3.89434378,34248201.69,21.77708974,0,974409.3023,18098791.49,17951346.07,21093366.62,368345.8699,18873600.44,1.17877E+14,213466.1518,2024-05-27 04:31:13+00:00
1716854400,1716864380,9033406.996,4803369.043,9052087.594,-1.15277E+14,3.726360936,33661734.95,21.77724963,0,624409.3023,16095390.08,15951505.49,18121188.19,361353.7661,17899086.76,1.15277E+14,195497.6841,2024-05-28 02:46:20+00:00
1716940800,1716957242,9033433.846,4805218.612,9052114.536,-1.10173E+14,3.189912974,28815867.82,21.7773717,0,624409.3023,16076805.27,15952110.38,15506605.65,335758.9217,15328229.19,1.10173E+14,190292.6307,2024-05-29 04:34:02+00:00
1717027200,1717036721,9033460.327,4803273.561,9052141.219,-1.05393E+14,2.771367693,25035040.11,21.7774948,0,624409.3023,16047838.8,15953219.67,13839036.53,314055.1948,13311637.17,1.05393E+14,189785.6011,2024-05-30 02:38:41+00:00
1717113600,1717118560,9033494.618,4800255.336,9052176.305,-1.06795E+14,2.78880465,25192651.8,21.77765901,0,624409.3023,16047168.68,15953729.88,14030893.06,315310.2323,13386974.4,1.06795E+14,193735.1247,2024-05-31 01:22:40+00:00
1717200000,1717216961,9033521.775,4780677.081,9052203.461,-1.07966E+14,2.935885269,26521383.5,21.77778255,0,624409.3023,16048525.27,15953740.15,14790805.69,323686.7339,14035519.42,1.07966E+14,191951.668,2024-06-01 04:42:41+00:00
1717286400,1717298672,9033548.929,4780577.564,9052230.617,-1.07416E+14,2.885089529,26062597.43,21.77790626,0,624409.3023,16046304.18,15953744.2,14537048.18,320842.5059,13792394.27,1.07416E+14,191232.5778,2024-06-02 03:24:32+00:00
1717372800,1717373223,9033594.467,4778105.862,9052266.356,-1.14585E+14,3.32722996,30056846.16,21.77807126,0,254409.3023,16065037.31,15953795.52,16555911.94,344807.9653,15897856.98,1.14585E+14,190646.3228,2024-06-03 00:07:03+00:00
1717459200,1717476118,9040111.62,4776722.194,9052293.51,-1.22472E+14,3.971770884,35905252.12,21.77819506,0,254409.3023,16082732.45,15953832.64,20224119.94,376694.5117,18972046.13,1.22472E+14,184542.979,2024-06-04 04:41:58+00:00
1717545600,1717554958,9040147.827,4753264.747,9052329.717,-1.2663E+14,4.304105672,38909751.54,21.77836039,0,254409.3023,16102283.51,15953976.33,21960939.25,393114.7614,20458553.76,1.2663E+14,190843.5166,2024-06-05 02:35:58+00:00
1717632000,1717659195,9039455.082,4753082.643,9057127.875,-1.2592E+14,4.239258968,38320591.02,21.77848484,0,204409.3023,16112087.27,15958778.92,21344777.18,390319.3114,20149548.22,1.2592E+14,191864.6621,2024-06-06 07:33:15+00:00
1717718400,1717749140,9039492.254,4751675.919,9057155.046,-1.23272E+14,4.006656439,36218139.84,21.77860935,0,204409.3023,16107958.75,15958816.47,19913475.46,380041.9769,19038332.92,1.23272E+14,191502.1074,2024-06-07 08:32:20+00:00
1717804800,1717813290,9039519.425,4750684.756,9057182.217,-1.23951E+14,4.063148684,36728911.45,21.7787339,0,204409.3023,16107826.13,15958822.65,20300330.12,382988.7575,19302738.51,1.23951E+14,184827.2236,2024-06-08 02:21:30+00:00
1717891200,1717899330,9039555.654,4749305.842,9057218.446,-1.21088E+14,3.826341145,34588423.73,21.77890001,0,204409.3023,16105165.76,15958843.24,18807468.39,371884.8138,18172464.35,1.21088E+14,188830.2276,2024-06-09 02:15:30+00:00
1717977600,1717993620,9046072.826,4746390.17,9057245.618,-1.24078E+14,4.037699228,36525321.27,21.77902466,0,204409.3023,16112369.39,15958874.61,20049952.45,382175.7611,19164495.93,1.24078E+14,186570.3947,2024-06-10 04:27:00+00:00
1718064000,1718068318,9199809.295,4735065.814,9295982.088,-1.16332E+14,3.380502315,31099976.62,21.77919118,0,204409.3023,16095333.62,15961691.5,16388658.08,350962.0029,16006900.95,1.16332E+14,184567.1791,2024-06-11 01:11:58+00:00
1718150400,1718171357,9284837.183,4733907.546,9296009.976,-1.09735E+14,2.935536184,27255975.51,21.77931947,0,204409.3023,16084266.74,15961724.57,13907696.39,327336.671,13896556.89,1.09735E+14,178638.3671,2024-06-12 05:49:17+00:00
1718236800,1718244541,9284872.145,4737234.457,9296045.604,-1.04603E+14,2.387272039,22165515.66,21.77949049,0,204409.3023,16040202.78,15964140.63,11892583.81,297118.3292,11309067.36,1.04603E+14,175376.8742,2024-06-13 02:09:01+00:00
1718323200,1718344829,9284897.861,4737377.171,9296071.972,-1.06061E+14,2.483051697,23054881.39,21.77961871,0,204409.3023,16043538.38,15964169.82,12375714.52,303176.773,11763152.43,1.06061E+14,177363.0997,2024-06-14 06:00:29+00:00
1718409600,1718416266,9284935.045,4737346.057,9296109.156,-1.17203E+14,3.212783465,29830485.79,21.77978966,0,204409.3023,16071071.09,15964236.07,16323431.06,344814.7983,15220067.08,1.17203E+14,177754.9435,2024-06-15 01:51:06+00:00
1718496000,1718517509,9284962.933,4735783.624,9296137.045,-1.16246E+14,3.071560158,28519322.22,21.77991789,0,204409.3023,16069741.48,15964244.01,15564149.81,337421.9329,14546244.3,1.16246E+14,190644.6462,2024-06-16 05:58:29+00:00
1718582400,1718588953,9285000.116,4730873.174,9296174.228,-1.14232E+14,2.921079132,27122220.08,21.780089,0,204409.3023,16066961.26,15964280.2,14698585.63,322317.2451,13819254.91,1.14232E+14,181705.8181,2024-06-17 01:49:13+00:00
1718668800,1718692842,9285028.004,4729376.566,9296202.116,-1.13189E+14,2.853747824,26497128.46,21.78021742,0,204409.3023,16067818.72,15964305.4,14247548.17,318727.14,13496448.08,1.13189E+14,186713.5739,2024-06-18 06:40:42+00:00
1718755200,1718780012,9285055.886,4726886.238,9296230,-1.1322E+14,2.830142297,26278029.4,21.78034589,0,204409.3023,16072247.3,15964235.28,14027398.63,317353.0927,13377760.68,1.1322E+14,176537.4744,2024-06-19 06:53:32+00:00
1718841600,1718842752,9285087.905,4725637.756,9296266.389,-1.06404E+14,2.466961128,22905950.93,21.78051724,0,204409.3023,16054271.66,15964277.04,12098409.97,296823.0366,11657964.65,1.06404E+14,180863.3578,2024-06-20 00:19:12+00:00
1718928000,1718942554,9285115.489,4724693.068,9296294.065,-1.07788E+14,2.503760298,23247703.52,21.78064579,0,204409.3023,16056799.37,15964292.27,12327665.02,299207.4921,11829498.92,1.07788E+14,169512.4405,2024-06-21 04:02:34+00:00
1719014400,1719024733,9285152.065,4723353.562,9296330.823,-1.09584E+14,2.636552548,24480791.33,21.78081725,0,204409.3023,16055660.58,15964305.64,13134660.7,307130.6989,12453369.87,1.09584E+14,183309.7111,2024-06-22 02:52:13+00:00
1719100800,1719113966,9289033.303,4641952.161,9300212.062,-1.09364E+14,2.647457748,24592323.19,21.78094808,0,204409.3023,16055702.1,15968177.79,13258027.67,307999.2577,12289372.21,1.09364E+14,175530.9874,2024-06-23 03:39:26+00:00
1719187200,1719189485,9298069.891,4640657.806,9300248.834,-1.09388E+14,2.620698745,24367440.1,21.78112266,0,29409.30232,13057904.46,12968203.22,11113988.37,306649.1087,12161766.09,1.09388E+14,151878.4024,2024-06-24 00:38:05+00:00
1719273600,1719290423,9528097.42,4641003.301,9530276.543,-1.19406E+14,3.302659532,31468061.76,21.78125361,0,29409.30232,13084186.24,12968247.35,14405523.65,343783.1753,15327653.79,1.19406E+14,145777.7027,2024-06-25 04:40:23+00:00
1719360000,1719362561,9528135.536,4640697.03,9530314.661,-1.17438E+14,3.148738772,30001609.79,21.78143251,0,29409.30232,13083866.24,12968351.82,13589867.91,336862.2545,14612342.67,1.17438E+14,145794.8526,2024-06-26 00:42:41+00:00
1719446400,1719462759,9528163.359,4639597.829,9530342.714,-1.22266E+14,3.483739057,33193634.83,21.78156673,0,29409.30232,13104915.27,12968368.95,15112589.29,354023.7078,16163148.16,1.22266E+14,140247.3651,2024-06-27 04:32:39+00:00
1719532800,1719538545,9528168.331,4606465.71,9530354.772,-1.22712E+14,3.46265901,32992797.92,21.78170133,0,29409.30232,13110580.67,12968387.65,14973109.4,351711.9056,15950619.99,1.22712E+14,145564.9535,2024-06-28 01:35:45+00:00
1719619200,1719619822,9528206.453,4603104.771,9530392.893,-1.23742E+14,3.518883076,33528644.43,21.78188166,0,29409.30232,13110590.25,12968432.89,15341795.28,354905.4434,16197787.48,1.23742E+14,144738.4847,2024-06-29 00:10:22+00:00
1719705600,1719721440,9528244.574,4600501.658,9530431.015,-1.22563E+14,3.453480578,32905607.58,21.78206209,0,29409.30232,13106812.77,12968444.64,15009735.87,351872.4508,15887743.13,1.22563E+14,145162.5983,2024-06-30 04:24:00+00:00
1719792000,1719816391,9528273.166,4597751.505,9530459.606,-1.21218E+14,3.370847259,32118353.48,21.7821975,0,29409.30232,13104541.43,12968482.38,14560927.59,347986.9018,15498318.06,1.21218E+14,151791.6827,2024-07-01 06:46:31+00:00
1719878400,1719888885,9528301.325,4596588.507,9530487.895,-1.20292E+14,3.283186182,31283187.25,21.78233296,0,29409.30232,13102862.22,12968493.45,14116361.59,343528.7899,15091455.87,1.20292E+14,144276.2278,2024-07-02 02:54:45+00:00
1719964800,1719969028,9509445.172,4595895.834,9530523.813,-1.17194E+14,3.308153447,31458703.82,21.78251362,0,0,13058944.37,12911093.31,14061036.61,344996.0979,15203928.64,1.17194E+14,144247.5702,2024-07-03 01:10:28+00:00
